Dam Studbook ID,Dam DOH,Dam.Age,Dam.Inbreeding,Sire Studbook ID,Sire DOH,Sire.Age,Sire.Inbreeding,Pair.Inbreeding,Generations,Location,Lay.Date,Lay.Year,Management,Broken,Discarded,Fertile,Pipped,Hatched,Hatch.tot.nm,Hatch.tot,Artificial incubation
D33,12/07/2004,1426,0.0195,S15,30/07/1991,6157,0.0000,0.0762,6,Loc2,07/06/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1428,0.0195,S15,30/07/1991,6159,0.0000,0.0762,6,Loc2,09/06/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1448,0.0195,S15,30/07/1991,6179,0.0000,0.0762,6,Loc2,29/06/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1450,0.0195,S15,30/07/1991,6181,0.0000,0.0762,6,Loc2,01/07/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1452,0.0195,S15,30/07/1991,6183,0.0000,0.0762,6,Loc2,03/07/2008,2008,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,1665,0.0195,NA,NA,NA,NA,NA,NA,Loc2,01/02/2009,2009,c,N,N,NA,NA,NA,NA,N,N
D33,12/07/2004,1666,0.0195,NA,NA,NA,NA,NA,NA,Loc2,02/02/2009,2009,c,N,N,NA,NA,NA,NA,N,N
D37,17/07/2006,1000,0.0697,S38,27/04/2006,1081,0.0762,0.0883,8,Loc2,12/04/2009,2009,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1001,0.0697,S38,27/04/2006,1082,0.0762,0.0883,8,Loc2,13/04/2009,2009,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1033,0.0697,S38,27/04/2006,1114,0.0762,0.0883,8,Loc2,15/05/2009,2009,c,N,N,Y,Y,Y,Y,Y,N
D37,17/07/2006,,0.0697,S38,27/04/2006,,0.0762,0.0883,8,Loc2,U,2009,c,N,N,Y,N,N,N,N,N
D37,17/07/2006,1105,0.0697,S38,27/04/2006,1186,0.0762,0.0883,8,Loc2,26/07/2009,2009,c,N,N,Y,Y,Y,Y,Y,P
D37,17/07/2006,1315,0.0697,S38,27/04/2006,1396,0.0762,0.0883,8,Loc2,21/02/2010,2010,c,N,N,Y,N,N,N,N,N
D37,17/07/2006,1344,0.0697,S38,27/04/2006,1425,0.0762,0.0883,8,Loc2,22/03/2010,2010,c,N,N,Y,Y,Y,Y,Y,P
D42,10/07/2007,992,0.0195,S21,12/05/1996,5068,0.0000,0.0586,6,Loc2,28/03/2010,2010,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1358,0.0697,S38,27/04/2006,1439,0.0762,0.0883,8,Loc2,05/04/2010,2010,c,N,N,Y,Y,Y,Y,Y,P
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1375,0.0697,S38,27/04/2006,1456,0.0762,0.0883,8,Loc2,22/04/2010,2010,c,N,N,Y,Y,Y,Y,Y,N
D37,17/07/2006,,0.0697,S38,27/04/2006,,0.0762,0.0883,8,Loc2,U,2010,c,N,N,Y,Y,N,N,N,P
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1417,0.0697,S38,27/04/2006,1498,0.0762,0.0883,8,Loc2,03/06/2010,2010,c,N,N,Y,N,N,N,N,P
D42,10/07/2007,1064,0.0195,S21,12/05/1996,5140,0.0000,0.0586,6,Loc2,08/06/2010,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,1064,0.0195,S21,12/05/1996,5140,0.0000,0.0586,6,Loc2,08/06/2010,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1454,0.0697,S38,27/04/2006,1535,0.0762,0.0883,8,Loc2,10/07/2010,2010,c,N,N,Y,Y,Y,Y,Y,N
D37,17/07/2006,1461,0.0697,S38,27/04/2006,1542,0.0762,0.0883,8,Loc2,17/07/2010,2010,c,N,N,Y,Y,Y,Y,Y,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,Y,Y,U,NA,NA,N,N,NA
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,Y,Y,U,NA,NA,N,N,NA
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2010,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,1344,0.0195,NA,NA,NA,NA,NA,NA,Loc2,15/03/2011,2011,c,Y,Y,NA,NA,NA,NA,N,N
D42,10/07/2007,1348,0.0195,S21,12/05/1996,5424,0.0000,0.0586,6,Loc2,19/03/2011,2011,c,Y,Y,U,NA,NA,N,N,NA
D37,17/07/2006,1720,0.0697,S38,27/04/2006,1801,0.0762,0.0883,8,Loc2,02/04/2011,2011,c,N,N,Y,Y,Y,Y,Y,P
D37,17/07/2006,1725,0.0697,S38,27/04/2006,1806,0.0762,0.0883,8,Loc2,07/04/2011,2011,c,N,N,Y,Y,Y,Y,Y,P
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2011,c,N,N,N,NA,NA,N,N,N
D37,17/07/2006,1837,0.0697,NA,NA,NA,NA,NA,NA,Loc2,28/07/2011,2011,c,N,N,NA,NA,NA,NA,N,N
D33,12/07/2004,2739,0.0195,S23,12/09/1998,4869,0.0000,0.0762,6,Loc2,11/01/2012,2012,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,NA,NA,NA,NA,NA,NA,Loc2,U,2012,c,Y,Y,NA,NA,NA,NA,N,N
D33,12/07/2004,2824,0.0195,S23,12/09/1998,4954,0.0000,0.0762,6,Loc2,05/04/2012,2012,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D45,08/08/2010,,0.0883,S47,20/05/2010,,0.0688,0.0846,9,Loc2,U,2012,c,N,N,N,NA,NA,N,N,N
D36,07/07/2005,,0.0195,S48,01/08/2010,,0.0883,0.0731,9,Loc2,U,2012,c,N,N,N,NA,NA,N,N,N
D36,07/07/2005,,0.0195,S48,01/08/2010,,0.0883,0.0731,9,Loc2,U,2012,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,2875,0.0195,S23,12/09/1998,5005,0.0000,0.0762,6,Loc2,26/05/2012,2012,c,N,N,Y,Y,Y,Y,Y,P
D33,12/07/2004,2877,0.0195,S23,12/09/1998,5007,0.0000,0.0762,6,Loc2,28/05/2012,2012,c,N,N,Y,Y,Y,Y,Y,P
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D45,08/08/2010,659,0.0883,S47,20/05/2010,739,0.0688,0.0846,9,Loc2,28/05/2012,2012,c,N,N,Y,Y,Y,Y,Y,N
D45,08/08/2010,,0.0883,S47,20/05/2010,,0.0688,0.0846,9,Loc2,U,2012,c,N,N,Y,N,N,N,N,N
D42,10/07/2007,1797,0.0195,S21,12/05/1996,5873,0.0000,0.0586,6,Loc2,10/06/2012,2012,c,Y,Y,U,NA,NA,N,N,NA
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2012,c,N,N,Y,N,N,N,N,N
D36,07/07/2005,,0.0195,S48,01/08/2010,,0.0883,0.0731,9,Loc2,U,2012,c,N,N,Y,N,N,N,N,N
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,,0.0195,S48,01/08/2010,,0.0883,0.0731,9,Loc2,U,2012,c,N,N,Y,N,N,N,N,N
D45,08/08/2010,694,0.0883,S47,20/05/2010,774,0.0688,0.0846,9,Loc2,02/07/2012,2012,c,N,N,Y,N,N,N,N,N
D33,12/07/2004,2920,0.0195,S23,12/09/1998,5050,0.0000,0.0762,6,Loc2,10/07/2012,2012,c,Y,Y,U,NA,NA,N,N,NA
D42,10/07/2007,1834,0.0195,S21,12/05/1996,5910,0.0000,0.0586,6,Loc2,17/07/2012,2012,c,N,N,N,NA,NA,N,N,N
D42,10/07/2007,,0.0195,S21,12/05/1996,,0.0000,0.0586,6,Loc2,U,2012,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,2930,0.0195,S23,12/09/1998,5060,0.0000,0.0762,6,Loc2,20/07/2012,2012,c,N,N,Y,Y,Y,Y,Y,P
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2012,c,N,N,Y,N,N,N,N,P
D45,08/08/2010,,0.0883,S47,20/05/2010,,0.0688,0.0846,9,Loc2,U,2012,c,N,N,N,NA,NA,N,N,N
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2013,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,3186,0.0195,S23,12/09/1998,5316,0.0000,0.0762,6,Loc2,02/04/2013,2013,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2013,c,N,N,Y,N,N,N,N,Y
D45,08/08/2010,992,0.0883,S47,20/05/2010,1072,0.0688,0.0846,9,Loc2,26/04/2013,2013,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,3219,0.0195,S23,12/09/1998,5349,0.0000,0.0762,6,Loc2,05/05/2013,2013,c,N,N,Y,N,N,N,N,Y
D33,12/07/2004,3221,0.0195,S23,12/09/1998,5351,0.0000,0.0762,6,Loc2,07/05/2013,2013,c,N,N,Y,Y,Y,Y,Y,Y
D42,10/07/2007,2151,0.0195,S44,09/04/2010,1147,0.0718,0.0792,9,Loc2,30/05/2013,2013,c,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,2886,0.0195,S48,01/08/2010,1035,0.0883,0.0731,9,Loc2,01/06/2013,2013,c,N,N,Y,N,N,N,N,N
D33,12/07/2004,3245,0.0195,S23,12/09/1998,5375,0.0000,0.0762,6,Loc2,31/05/2013,2013,c,N,N,Y,Y,Y,Y,Y,Y
D33,12/07/2004,3247,0.0195,S23,12/09/1998,5377,0.0000,0.0762,6,Loc2,02/06/2013,2013,c,N,N,Y,N,N,N,N,Y
D36,07/07/2005,2888,0.0195,S48,01/08/2010,1037,0.0883,0.0731,9,Loc2,03/06/2013,2013,c,N,N,Y,Y,Y,Y,Y,N
D42,10/07/2007,2158,0.0195,S44,09/04/2010,1154,0.0718,0.0792,9,Loc2,06/06/2013,2013,c,Y,Y,Y,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2013,c,N,N,N,NA,NA,N,N,Y
D33,12/07/2004,3263,0.0195,S23,12/09/1998,5393,0.0000,0.0762,6,Loc2,18/06/2013,2013,c,N,N,Y,N,N,N,N,Y
D33,12/07/2004,3285,0.0195,S23,12/09/1998,5415,0.0000,0.0762,6,Loc2,10/07/2013,2013,c,N,N,U,N,N,N,N,NA
D33,12/07/2004,3286,0.0195,S23,12/09/1998,5416,0.0000,0.0762,6,Loc2,11/07/2013,2013,c,N,N,U,N,N,N,N,NA
D36,07/07/2005,2929,0.0195,S48,01/08/2010,1078,0.0883,0.0731,9,Loc2,14/07/2013,2013,c,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,2932,0.0195,S48,01/08/2010,1081,0.0883,0.0731,9,Loc2,17/07/2013,2013,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2013,c,Y,Y,U,NA,NA,N,N,NA
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2013,c,N,N,Y,N,N,N,N,Y
D36,07/07/2005,2950,0.0195,S48,01/08/2010,1099,0.0883,0.0731,9,Loc2,04/08/2013,2013,c,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,2951,0.0195,S48,01/08/2010,1100,0.0883,0.0731,9,Loc2,05/08/2013,2013,c,N,N,N,NA,NA,N,N,Y
D33,12/07/2004,,0.0195,S23,12/09/1998,,0.0000,0.0762,6,Loc2,U,2013,c,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,3172,0.0195,S48,01/08/2010,1321,0.0883,0.0731,9,Loc2,14/03/2014,2014,d,N,N,Y,N,N,N,N,N
D36,07/07/2005,3173,0.0195,S48,01/08/2010,1322,0.0883,0.0731,9,Loc2,15/03/2014,2014,d,N,N,Y,N,N,N,N,N
D36,07/07/2005,3193,0.0195,S48,01/08/2010,1342,0.0883,0.0731,9,Loc2,04/04/2014,2014,d,N,N,Y,N,N,N,N,P
D36,07/07/2005,3195,0.0195,S48,01/08/2010,1344,0.0883,0.0731,9,Loc2,06/04/2014,2014,d,N,N,Y,N,N,N,N,N
D36,07/07/2005,3229,0.0195,S48,01/08/2010,1378,0.0883,0.0731,9,Loc2,10/05/2014,2014,d,N,N,NA,NA,NA,N,N,N
D36,07/07/2005,3231,0.0195,S48,01/08/2010,1380,0.0883,0.0731,9,Loc2,12/05/2014,2014,d,N,N,NA,NA,NA,N,N,N
D42,10/07/2007,2523,0.0195,S44,09/04/2010,1519,0.0718,0.0792,9,Loc2,06/06/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D42,10/07/2007,,0.0195,S44,09/04/2010,,0.0718,0.0792,9,Loc2,U,2014,d,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,,0.0195,NA,NA,NA,NA,NA,NA,Loc2,U,2014,d,N,N,NA,NA,NA,NA,N,N
D36,07/07/2005,3271,0.0195,NA,NA,NA,NA,NA,NA,Loc2,21/06/2014,2014,d,Y,Y,NA,NA,NA,NA,N,N
D42,10/07/2007,2548,0.0195,S44,09/04/2010,1544,0.0718,0.0792,9,Loc2,01/07/2014,2014,d,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,3283,0.0195,NA,NA,NA,NA,NA,NA,Loc2,03/07/2014,2014,d,N,N,NA,NA,NA,NA,N,N
D36,07/07/2005,3285,0.0195,NA,NA,NA,NA,NA,NA,Loc2,05/07/2014,2014,d,N,N,NA,NA,NA,NA,N,N
D36,07/07/2005,3311,0.0195,NA,NA,NA,NA,NA,NA,Loc2,31/07/2014,2014,d,N,N,NA,NA,NA,NA,N,N
D36,07/07/2005,3313,0.0195,NA,NA,NA,NA,NA,NA,Loc2,02/08/2014,2014,d,N,N,NA,NA,NA,NA,N,N
D36,07/07/2005,3619,0.0195,NA,NA,NA,NA,NA,NA,Loc2,04/06/2015,2015,d,U,U,NA,NA,NA,NA,N,N
D36,07/07/2005,3621,0.0195,NA,NA,NA,NA,NA,NA,Loc2,06/06/2015,2015,d,U,U,NA,NA,NA,NA,N,N
D45,08/08/2010,,0.0883,S54,01/05/2013,,0.0782,0.0960,9,Loc2,U,2015,d,Y,Y,U,NA,NA,N,N,NA
D36,07/07/2005,3638,0.0195,NA,NA,NA,NA,NA,NA,Loc2,23/06/2015,2015,d,N,Y,NA,NA,NA,NA,N,N
D36,07/07/2005,3655,0.0195,NA,NA,NA,NA,NA,NA,Loc2,10/07/2015,2015,d,Y,Y,NA,NA,NA,NA,N,N
D36,07/07/2005,3961,0.0195,NA,NA,NA,NA,NA,NA,Loc2,11/05/2016,2016,d,U,U,NA,NA,NA,NA,N,N
D61,18/04/2017,438,0.1039,S53,14/08/2012,2146,0.0688,0.1058,10,Loc2,30/06/2018,2018,d,N,N,Y,Y,Y,Y,Y,N
D61,18/04/2017,439,0.1039,S53,14/08/2012,2147,0.0688,0.1058,10,Loc2,01/07/2018,2018,d,U,U,U,N,N,N,N,N
D61,18/04/2017,701,0.1039,S53,14/08/2012,2409,0.0688,0.1058,10,Loc2,20/03/2019,2019,d,N,N,Y,Y,N,N,N,N
D61,18/04/2017,703,0.1039,S53,14/08/2012,2411,0.0688,0.1058,10,Loc2,22/03/2019,2019,d,N,N,Y,Y,Y,Y,Y,N
D61,18/04/2017,743,0.1039,S53,14/08/2012,2451,0.0688,0.1058,10,Loc2,01/05/2019,2019,d,N,N,Y,Y,Y,Y,Y,N
D61,18/04/2017,744,0.1039,S53,14/08/2012,2452,0.0688,0.1058,10,Loc2,02/05/2019,2019,d,N,N,Y,Y,Y,Y,Y,N
D63,26/07/2018,278,0.1058,NA,NA,NA,NA,NA,NA,Loc2,30/04/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D63,26/07/2018,278,0.1058,NA,NA,NA,NA,NA,NA,Loc2,30/04/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D61,18/04/2017,777,0.1039,S53,14/08/2012,2485,0.0688,0.1058,10,Loc2,04/06/2019,2019,d,N,N,Y,Y,Y,Y,Y,N
D61,18/04/2017,779,0.1039,S53,14/08/2012,2487,0.0688,0.1058,10,Loc2,06/06/2019,2019,d,N,N,Y,Y,Y,Y,Y,Y
D63,26/07/2018,310,0.1058,NA,NA,NA,NA,NA,NA,Loc2,01/06/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D63,26/07/2018,312,0.1058,NA,NA,NA,NA,NA,NA,Loc2,03/06/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D63,26/07/2018,313,0.1058,NA,NA,NA,NA,NA,NA,Loc2,04/06/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D60,23/04/2016,1207,0.0998,NA,NA,NA,NA,NA,NA,Loc2,13/08/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D60,23/04/2016,1209,0.0998,NA,NA,NA,NA,NA,NA,Loc2,15/08/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D61,18/04/2017,850,0.1039,NA,NA,NA,NA,NA,NA,Loc2,16/08/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D61,18/04/2017,850,0.1039,NA,NA,NA,NA,NA,NA,Loc2,16/08/2019,2019,d,N,N,NA,NA,NA,NA,N,N
D61,18/04/2017,783,0.1039,S53,14/08/2012,2491,0.0688,0.1058,10,Loc2,10/06/2019,2019,d,N,N,Y,Y,Y,Y,Y,N
D60,23/04/2016,,0.0998,NA,NA,NA,NA,NA,NA,Loc2,U,2020,d,Y,Y,NA,NA,NA,NA,N,N
D60,23/04/2016,,0.0998,NA,NA,NA,NA,NA,NA,Loc2,U,2020,d,N,N,NA,NA,NA,NA,N,N
D60,23/04/2016,,0.0998,NA,NA,NA,NA,NA,NA,Loc2,U,2020,d,N,N,NA,NA,NA,NA,N,N
D60,23/04/2016,,0.0998,NA,NA,NA,NA,NA,NA,Loc2,U,2020,d,N,N,NA,NA,NA,NA,N,N
D60,23/04/2016,,0.0998,NA,NA,NA,NA,NA,NA,Loc2,U,2020,d,N,N,NA,NA,NA,NA,N,N
D61,18/04/2017,1161,0.1039,S53,14/08/2012,2869,0.0688,0.1058,10,Loc2,22/06/2020,2020,d,N,N,Y,Y,Y,Y,Y,N
D61,18/04/2017,797,0.1039,S53,14/08/2012,2505,0.0688,0.1058,10,Loc2,24/06/2019,2020,d,N,N,Y,Y,Y,Y,Y,N
D3,U,U,0.0000,S2,U,U,0.0000,0.0000,1,Loc3,1985,1985,a,N,N,Y,Y,Y,Y,Y,U
D3,U,U,0.0000,S1,U,U,0.0000,0.0000,1,Loc3,1985,1985,a,N,N,Y,Y,Y,Y,Y,U
D3,U,U,0.0000,S2,U,U,0.0000,0.0000,1,Loc3,1985,1985,a,N,N,Y,Y,Y,Y,Y,U
D3,U,U,0.0000,S2,U,U,0.0000,0.0000,1,Loc3,1985,1985,a,N,N,Y,Y,Y,Y,Y,U
D3,U,U,0.0000,S2,U,U,0.0000,0.0000,1,Loc3,17/06/1986,1986,a,N,,N,NA,NA,N,N,N
D3,U,U,0.0000,S1,U,U,0.0000,0.0000,1,Loc3,17/06/1986,1986,a,N,,Y,N,N,N,N,N
D3,U,U,0.0000,S3,U,U,0.0000,0.0000,1,Loc3,01/07/1988,1988,a,N,N,Y,Y,Y,Y,Y,U
D3,U,U,0.0000,S3,U,U,0.0000,0.0000,1,Loc3,1988,1988,a,U,,U,NA,NA,N,N,U
D9,29/04/1988,618,0.0000,U,U,U,U,U,U,Loc3,07/01/1990,1990,a,N,Y,N,NA,NA,N,N,N
D9,29/04/1988,618,0.0000,U,U,U,U,U,U,Loc3,07/01/1990,1990,a,Y,Y,N,NA,NA,N,N,N
D9,29/04/1988,618,0.0000,U,U,U,U,U,U,Loc3,07/01/1990,1990,a,N,N,N,NA,NA,N,N,N
D11,06/08/1988,586,0.0000,U,U,U,U,U,U,Loc3,15/03/1990,1990,a,Y,Y,U,NA,NA,N,N,N
D11,06/08/1988,586,0.0000,U,U,U,U,U,U,Loc3,15/03/1990,1990,a,Y,Y,U,NA,NA,N,N,N
D11,06/08/1988,617,0.0000,U,U,U,U,U,U,Loc3,15/04/1990,1990,a,N,Y,U,NA,NA,N,N,N
D11,06/08/1988,632,0.0000,U,U,U,U,U,U,Loc3,30/04/1990,1990,a,Y,Y,U,NA,NA,N,N,N
D11,06/08/1988,914,0.0000,U,U,U,U,U,U,Loc3,06/02/1991,1991,a,Y,Y,U,NA,NA,N,N,N
D11,06/08/1988,914,0.0000,U,U,U,U,U,U,Loc3,06/02/1991,1991,a,Y,Y,U,NA,NA,N,N,N
D11,06/08/1988,943,0.0000,U,U,U,U,U,U,Loc3,07/03/1991,1991,a,Y,Y,U,NA,NA,N,N,N
D11,06/08/1988,1336,0.0000,U,U,U,U,U,U,Loc3,03/04/1992,1992,a,Y,Y,U,NA,NA,N,N,N
D15,03/05/1991,1974,0.0000,S11,16/07/1990,2265,0.1250,0.0000,3,Loc3,27/09/1996,1996,b,N,Y,U,NA,NA,N,N,N
D15,03/05/1991,1995,0.0000,S11,16/07/1990,2286,0.1250,0.0000,3,Loc3,18/10/1996,1996,b,N,Y,U,NA,NA,N,N,N
D15,03/05/1991,2086,0.0000,S11,16/07/1990,2377,0.1250,0.0000,3,Loc3,17/01/1997,1997,b,Y,Y,U,NA,NA,N,N,N
D15,03/05/1991,2127,0.0000,S14,30/06/1991,2069,0.0625,0.0000,3,Loc3,27/02/1997,1997,b,N,N,N,NA,NA,N,N,N
D15,03/05/1991,2145,0.0000,S14,30/06/1991,2087,0.0625,0.0000,3,Loc3,17/03/1997,1997,b,N,Y,N,NA,NA,N,N,N
D15,03/05/1991,2170,0.0000,S14,30/06/1991,2112,0.0625,0.0000,3,Loc3,11/04/1997,1997,b,N,N,N,NA,NA,N,N,N
D15,03/05/1991,2196,0.0000,S14,30/06/1991,2138,0.0625,0.0000,3,Loc3,07/05/1997,1997,b,N,N,N,NA,NA,N,N,N
D15,03/05/1991,2202,0.0000,S14,30/06/1991,2144,0.0625,0.0000,3,Loc3,13/05/1997,1997,b,N,N,N,NA,NA,N,N,N
D17,31/07/1993,1386,0.0625,S11,16/07/1990,2497,0.1250,0.0000,3,Loc3,17/05/1997,1997,b,Y,Y,U,NA,NA,N,N,N
D15,03/05/1991,2229,0.0000,S14,30/06/1991,2171,0.0625,0.0000,3,Loc3,09/06/1997,1997,b,N,N,N,NA,NA,N,N,N
D17,31/07/1993,1428,0.0625,NA,NA,NA,NA,NA,NA,Loc3,28/06/1997,1997,b,N,NA,NA,NA,NA,NA,N,N
D15,03/05/1991,2307,0.0000,S14,30/06/1991,2249,0.0625,0.0000,3,Loc3,26/08/1997,1997,b,N,N,U,U,U,U,U,U
D17,31/07/1993,1560,0.0625,NA,NA,NA,NA,NA,NA,Loc3,07/11/1997,1997,b,Y,NA,NA,NA,NA,NA,N,N
D15,03/05/1991,2409,0.0000,S14,30/06/1991,2351,0.0625,0.0000,3,Loc3,06/12/1997,1997,b,N,N,N,NA,NA,N,N,N
D15,03/05/1991,,0.0000,S14,30/06/1991,,0.0625,0.0000,3,Loc3,U,1997,b,N,N,N,NA,NA,N,N,U
D17,31/07/1993,1670,0.0625,NA,NA,NA,NA,NA,NA,Loc3,25/02/1998,1998,b,Y,NA,NA,NA,NA,NA,N,N
D15,03/05/1991,2508,0.0000,S14,30/06/1991,2450,0.0625,0.0000,3,Loc3,15/03/1998,1998,b,N,N,N,NA,NA,N,N,N
D15,03/05/1991,2552,0.0000,S14,30/06/1991,2494,0.0625,0.0000,3,Loc3,28/04/1998,1998,b,N,N,N,NA,NA,N,N,N
