Dam Studbook ID,Dam DOH,Dam.Age,Dam.Inbreeding,Sire Studbook ID,Sire DOH,Sire.Age,Sire.Inbreeding,Pair.Inbreeding,Generations,Location,Lay.Date,Lay.Year,Management,Broken,Discarded,Fertile,Pipped,Hatched,Hatch.tot.nm,Hatch.tot,Artificial incubation
D15,03/05/1991,2729,0.0000,U,U,,U,U,U,Loc3,22/10/1998,1998,b,Y,Y,U,NA,NA,N,N,N
D15,03/05/1991,3126,0.0000,S18,02/07/1995,1605,0.0000,0.0625,3,Loc3,23/11/1999,1999,b,N,N,U,N,N,N,N,N
D15,03/05/1991,3160,0.0000,S18,02/07/1995,1639,0.0000,0.0625,3,Loc3,27/12/1999,1999,b,N,Y,U,NA,NA,N,N,N
D15,03/05/1991,3171,0.0000,S18,02/07/1995,1650,0.0000,0.0625,3,Loc3,07/01/2000,2000,b,Y,Y,U,NA,NA,N,N,N
D15,03/05/1991,3186,0.0000,S18,02/07/1995,1665,0.0000,0.0625,3,Loc3,22/01/2000,2000,b,Y,Y,U,NA,NA,N,N,N
D15,03/05/1991,3220,0.0000,S18,02/07/1995,1699,0.0000,0.0625,3,Loc3,25/02/2000,2000,b,Y,Y,U,NA,NA,N,N,N
D20,02/08/1995,1687,0.0156,S16,18/08/1991,3132,0.0625,0.0781,4,Loc3,15/03/2000,2000,b,Y,Y,N,NA,NA,N,N,N
D15,03/05/1991,3256,0.0000,S18,02/07/1995,1735,0.0000,0.0625,3,Loc3,01/04/2000,2000,b,Y,Y,U,NA,NA,N,N,N
D20,02/08/1995,1707,0.0156,S16,18/08/1991,3152,0.0625,0.0781,4,Loc3,04/04/2000,2000,b,Y,Y,U,NA,NA,N,N,N
D20,02/08/1995,1742,0.0156,S16,18/08/1991,3187,0.0625,0.0781,4,Loc3,09/05/2000,2000,b,Y,Y,U,NA,NA,N,N,Y
D20,02/08/1995,1744,0.0156,S16,18/08/1991,3189,0.0625,0.0781,4,Loc3,11/05/2000,2000,b,N,N,Y,N,N,N,N,Y
D20,02/08/1995,1809,0.0156,S16,18/08/1991,3254,0.0625,0.0781,4,Loc3,15/07/2000,2000,b,N,N,Y,Y,Y,Y,Y,N
D20,02/08/1995,1809,0.0156,S16,18/08/1991,3254,0.0625,0.0781,4,Loc3,15/07/2000,2000,b,N,N,Y,Y,Y,Y,Y,Y
D25,31/01/1999,1572,0.0781,S26,11/08/1999,1380,0.0000,0.0352,4,Loc3,22/05/2003,2003,b,Y,Y,U,NA,NA,N,N,N
D25,31/01/1999,1855,0.0781,S26,11/08/1999,1663,0.0000,0.0352,4,Loc3,29/02/2004,2004,c,N,N,N,NA,NA,N,N,N
D25,31/01/1999,1886,0.0781,S26,11/08/1999,1694,0.0000,0.0352,4,Loc3,31/03/2004,2004,c,Y,Y,Y,NA,NA,N,N,N
D25,31/01/1999,1915,0.0781,S26,11/08/1999,1723,0.0000,0.0352,4,Loc3,29/04/2004,2004,c,N,N,N,NA,NA,N,N,N
D25,31/01/1999,1932,0.0781,S26,11/08/1999,1740,0.0000,0.0352,4,Loc3,16/05/2004,2004,c,N,N,N,NA,NA,N,N,N
D25,31/01/1999,1931,0.0781,S26,11/08/1999,1739,0.0000,0.0352,4,Loc3,15/05/2004,2004,c,N,N,Y,Y,Y,Y,Y,Y
D25,31/01/1999,2340,0.0781,NA,NA,NA,NA,NA,NA,Loc3,28/06/2005,2005,c,N,N,NA,NA,NA,NA,N,N
D25,31/01/1999,2552,0.0781,S26,11/08/1999,2360,0.0000,0.0352,4,Loc3,26/01/2006,2006,c,Y,Y,U,NA,NA,N,N,N
D32,07/08/2003,970,0.0391,NA,NA,NA,NA,NA,NA,Loc3,03/04/2006,2006,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,1000,0.0391,NA,NA,NA,NA,NA,NA,Loc3,03/05/2006,2006,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,1005,0.0391,NA,NA,NA,NA,NA,NA,Loc3,08/05/2006,2006,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,1023,0.0391,NA,NA,NA,NA,NA,NA,Loc3,26/05/2006,2006,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,1025,0.0391,NA,NA,NA,NA,NA,NA,Loc3,28/05/2006,2006,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2102,0.0625,NA,NA,NA,NA,NA,NA,Loc3,30/04/2007,2007,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,1362,0.0391,NA,NA,NA,NA,NA,NA,Loc3,30/04/2007,2007,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2135,0.0625,S26,11/08/1999,2852,0.0000,0.0781,6,Loc3,02/06/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2136,0.0625,S26,11/08/1999,2853,0.0000,0.0781,6,Loc3,03/06/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,1150,0.0391,S32,03/08/2004,1050,0.0684,0.0674,7,Loc3,19/06/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,1157,0.0391,S32,03/08/2004,1057,0.0684,0.0674,7,Loc3,26/06/2007,2007,c,Y,Y,U,NA,NA,N,N,U
D29,28/07/2001,2158,0.0625,NA,NA,NA,NA,NA,NA,Loc3,25/06/2007,2007,c,N,N,NA,NA,NA,NA,N,N
D29,28/07/2001,2159,0.0625,NA,NA,NA,NA,NA,NA,Loc3,26/06/2007,2007,c,N,N,NA,NA,NA,NA,N,U
D34,25/04/2004,1166,0.0391,S32,03/08/2004,1066,0.0684,0.0674,7,Loc3,05/07/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2179,0.0625,S26,11/08/1999,2896,0.0000,0.0781,6,Loc3,16/07/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,1186,0.0391,S32,03/08/2004,1086,0.0684,0.0674,7,Loc3,25/07/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,1194,0.0391,S32,03/08/2004,1094,0.0684,0.0674,7,Loc3,02/08/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2197,0.0625,NA,NA,NA,NA,NA,NA,Loc3,03/08/2007,2007,c,N,N,NA,NA,NA,NA,N,U
D34,25/04/2004,1196,0.0391,S32,03/08/2004,1096,0.0684,0.0674,7,Loc3,04/08/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2201,0.0625,NA,NA,NA,NA,NA,NA,Loc3,07/08/2007,2007,c,N,N,NA,NA,NA,NA,N,U
D34,25/04/2004,1205,0.0391,S32,03/08/2004,1105,0.0684,0.0674,7,Loc3,13/08/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,1206,0.0391,S32,03/08/2004,1106,0.0684,0.0674,7,Loc3,14/08/2007,2007,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2459,0.0625,NA,NA,NA,NA,NA,NA,Loc3,21/04/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2460,0.0625,NA,NA,NA,NA,NA,NA,Loc3,22/04/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D34,25/04/2004,1464,0.0391,NA,NA,NA,NA,NA,NA,Loc3,28/04/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D34,25/04/2004,1465,0.0391,NA,NA,NA,NA,NA,NA,Loc3,29/04/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2499,0.0625,NA,NA,NA,NA,NA,NA,Loc3,31/05/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2501,0.0625,NA,NA,NA,NA,NA,NA,Loc3,02/06/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2536,0.0625,NA,NA,NA,NA,NA,NA,Loc3,07/07/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2537,0.0625,NA,NA,NA,NA,NA,NA,Loc3,08/07/2008,2008,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2726,0.0625,S30,15/07/2004,1643,0.0352,0.0830,6,Loc3,13/01/2009,2009,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2765,0.0625,S30,15/07/2004,1682,0.0352,0.0830,6,Loc3,21/02/2009,2009,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2767,0.0625,S30,15/07/2004,1684,0.0352,0.0830,6,Loc3,23/02/2009,2009,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,2785,0.0625,S30,15/07/2004,1702,0.0352,0.0830,6,Loc3,13/03/2009,2009,c,N,N,N,NA,NA,N,N,Y
D29,28/07/2001,2786,0.0625,S30,15/07/2004,1703,0.0352,0.0830,6,Loc3,14/03/2009,2009,c,Y,Y,U,NA,NA,N,N,N
D32,07/08/2003,2100,0.0391,NA,NA,NA,NA,NA,NA,Loc3,07/05/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2855,0.0625,NA,NA,NA,NA,NA,NA,Loc3,22/05/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2857,0.0625,NA,NA,NA,NA,NA,NA,Loc3,24/05/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2135,0.0391,NA,NA,NA,NA,NA,NA,Loc3,11/06/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,2890,0.0625,NA,NA,NA,NA,NA,NA,Loc3,26/06/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2181,0.0391,NA,NA,NA,NA,NA,NA,Loc3,27/07/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2183,0.0391,NA,NA,NA,NA,NA,NA,Loc3,29/07/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2216,0.0391,NA,NA,NA,NA,NA,NA,Loc3,31/08/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2217,0.0391,NA,NA,NA,NA,NA,NA,Loc3,01/09/2009,2009,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2473,0.0391,S35,01/08/2005,1748,0.0854,0.0801,7,Loc3,15/05/2010,2010,c,Y,Y,N,NA,NA,N,N,NA
D34,25/04/2004,2217,0.0391,S32,03/08/2004,2117,0.0684,0.0674,7,Loc3,21/05/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2222,0.0391,S32,03/08/2004,2122,0.0684,0.0674,7,Loc3,26/05/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2237,0.0391,NA,NA,NA,NA,NA,NA,Loc3,10/06/2010,2010,c,Y,Y,NA,NA,NA,NA,N,N
D32,07/08/2003,2502,0.0391,S35,01/08/2005,1777,0.0854,0.0801,7,Loc3,13/06/2010,2010,c,N,N,N,NA,NA,N,N,Y
D34,25/04/2004,2255,0.0391,S32,03/08/2004,2155,0.0684,0.0674,7,Loc3,28/06/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D32,07/08/2003,2524,0.0391,S35,01/08/2005,1799,0.0854,0.0801,7,Loc3,05/07/2010,2010,c,N,N,N,NA,NA,N,N,Y
D34,25/04/2004,2270,0.0391,S32,03/08/2004,2170,0.0684,0.0674,7,Loc3,13/07/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D32,07/08/2003,2536,0.0391,S35,01/08/2005,1811,0.0854,0.0801,7,Loc3,17/07/2010,2010,c,N,N,N,NA,NA,N,N,Y
D34,25/04/2004,2280,0.0391,S32,03/08/2004,2180,0.0684,0.0674,7,Loc3,23/07/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D32,07/08/2003,2549,0.0391,S35,01/08/2005,1824,0.0854,0.0801,7,Loc3,30/07/2010,2010,c,N,N,N,NA,NA,N,N,Y
D34,25/04/2004,2293,0.0391,S32,03/08/2004,2193,0.0684,0.0674,7,Loc3,05/08/2010,2010,c,N,N,N,NA,NA,N,N,U
D34,25/04/2004,2295,0.0391,S32,03/08/2004,2195,0.0684,0.0674,7,Loc3,07/08/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2306,0.0391,S32,03/08/2004,2206,0.0684,0.0674,7,Loc3,18/08/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2308,0.0391,S32,03/08/2004,2208,0.0684,0.0674,7,Loc3,20/08/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2324,0.0391,S32,03/08/2004,2224,0.0684,0.0674,7,Loc3,05/09/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2347,0.0391,S32,03/08/2004,2247,0.0684,0.0674,7,Loc3,28/09/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2364,0.0391,S32,03/08/2004,2264,0.0684,0.0674,7,Loc3,15/10/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2367,0.0391,S32,03/08/2004,2267,0.0684,0.0674,7,Loc3,18/10/2010,2010,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2368,0.0391,S32,03/08/2004,2268,0.0684,0.0674,7,Loc3,19/10/2010,2010,c,N,N,N,NA,NA,N,N,Y
D29,28/07/2001,3542,0.0625,S25,26/04/1999,4366,0.0781,0.1038,6,Loc3,09/04/2011,2011,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2541,0.0391,NA,NA,NA,NA,NA,NA,Loc3,10/04/2011,2011,c,Y,Y,NA,NA,NA,NA,N,N
D29,28/07/2001,3560,0.0625,S25,26/04/1999,4384,0.0781,0.1038,6,Loc3,27/04/2011,2011,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,3566,0.0625,S25,26/04/1999,4390,0.0781,0.1038,6,Loc3,03/05/2011,2011,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,3584,0.0625,S25,26/04/1999,4408,0.0781,0.1038,6,Loc3,21/05/2011,2011,c,Y,Y,U,NA,NA,N,N,N
D29,28/07/2001,3597,0.0625,S25,26/04/1999,4421,0.0781,0.1038,6,Loc3,03/06/2011,2011,c,Y,Y,U,NA,NA,N,N,N
D32,07/08/2003,2888,0.0391,S45,13/06/2009,751,0.0718,0.0708,8,Loc3,04/07/2011,2011,c,N,N,Y,Y,Y,Y,Y,Y
D34,25/04/2004,2629,0.0391,NA,NA,NA,NA,NA,NA,Loc3,07/07/2011,2011,c,N,N,NA,NA,NA,NA,N,U
D34,25/04/2004,2649,0.0391,NA,NA,NA,NA,NA,NA,Loc3,27/07/2011,2011,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2913,0.0391,S45,13/06/2009,776,0.0718,0.0708,8,Loc3,29/07/2011,2011,c,N,N,Y,Y,Y,Y,Y,Y
D29,28/07/2001,3665,0.0625,NA,NA,NA,NA,NA,NA,Loc3,10/08/2011,2011,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,3672,0.0625,NA,NA,NA,NA,NA,NA,Loc3,17/08/2011,2011,c,N,N,NA,NA,NA,NA,N,U
D29,28/07/2001,3673,0.0625,NA,NA,NA,NA,NA,NA,Loc3,18/08/2011,2011,c,N,N,NA,NA,NA,NA,N,U
D32,07/08/2003,2955,0.0391,S45,13/06/2009,818,0.0718,0.0708,8,Loc3,09/09/2011,2011,c,N,N,N,NA,NA,N,N,Y
D34,25/04/2004,2887,0.0391,S35,01/08/2005,2424,0.0854,0.0801,7,Loc3,21/03/2012,2012,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2900,0.0391,S35,01/08/2005,2437,0.0854,0.0801,7,Loc3,03/04/2012,2012,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2935,0.0391,S35,01/08/2005,2472,0.0854,0.0801,7,Loc3,08/05/2012,2012,c,N,N,N,NA,NA,N,N,Y
D34,25/04/2004,2966,0.0391,S35,01/08/2005,2503,0.0854,0.0801,7,Loc3,08/06/2012,2012,c,Y,Y,U,NA,NA,N,N,N
D34,25/04/2004,2970,0.0391,S35,01/08/2005,2507,0.0854,0.0801,7,Loc3,12/06/2012,2012,c,Y,Y,U,NA,NA,N,N,N
D48,25/07/2011,570,0.0708,NA,NA,NA,NA,NA,NA,Loc3,14/02/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D48,25/07/2011,624,0.0708,NA,NA,NA,NA,NA,NA,Loc3,09/04/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D48,25/07/2011,625,0.0708,NA,NA,NA,NA,NA,NA,Loc3,10/04/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D1,21/09/2006,2397,0.0697,NA,NA,NA,NA,NA,NA,Loc3,14/04/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D1,21/09/2006,2425,0.0697,NA,NA,NA,NA,NA,NA,Loc3,12/05/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D1,21/09/2006,2426,0.0697,NA,NA,NA,NA,NA,NA,Loc3,13/05/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D48,25/07/2011,673,0.0708,NA,NA,NA,NA,NA,NA,Loc3,28/05/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D48,25/07/2011,674,0.0708,NA,NA,NA,NA,NA,NA,Loc3,29/05/2013,2013,c,N,N,NA,NA,NA,NA,N,N
D48,25/07/2011,693,0.0708,S35,01/08/2005,2877,0.0854,0.0779,9,Loc3,17/06/2013,2013,c,N,N,N,NA,NA,N,N,Y
D48,25/07/2011,697,0.0708,S35,01/08/2005,2881,0.0854,0.0779,9,Loc3,21/06/2013,2013,c,Y,Y,U,NA,NA,N,N,N
D48,25/07/2011,715,0.0708,NA,NA,NA,NA,NA,NA,Loc3,09/07/2013,2013,c,Y,Y,NA,NA,NA,NA,N,N
D48,25/07/2011,866,0.0708,S35,01/08/2005,3050,0.0854,0.0779,9,Loc3,07/12/2013,2013,c,N,N,Y,Y,Y,Y,Y,Y
D48,25/07/2011,880,0.0708,S35,01/08/2005,3064,0.0854,0.0779,9,Loc3,21/12/2013,2013,c,Y,Y,U,NA,NA,N,N,N
D48,25/07/2011,973,0.0708,S35,01/08/2005,3157,0.0854,0.0779,9,Loc3,24/03/2014,2014,d,Y,Y,U,NA,NA,N,N,N
D52,28/05/2012,1390,0.0688,S49,29/04/2011,1785,0.0883,0.0846,9,Loc3,18/03/2016,2016,d,N,N,N,NA,NA,N,N,N
D52,28/05/2012,1392,0.0688,S49,29/04/2011,1787,0.0883,0.0846,9,Loc3,20/03/2016,2016,d,N,N,N,NA,NA,N,N,N
D52,28/05/2012,1413,0.0688,NA,NA,NA,NA,NA,NA,Loc3,10/04/2016,2016,d,N,N,NA,NA,NA,NA,N,Y
D52,28/05/2012,1415,0.0688,NA,NA,NA,NA,NA,NA,Loc3,12/04/2016,2016,d,N,N,NA,NA,NA,NA,N,Y
D52,28/05/2012,1458,0.0688,S49,29/04/2011,1853,0.0883,0.0846,9,Loc3,25/05/2016,2016,d,N,N,N,NA,NA,N,N,Y
D52,28/05/2012,1460,0.0688,S49,29/04/2011,1855,0.0883,0.0846,9,Loc3,27/05/2016,2016,d,N,N,N,NA,NA,N,N,Y
D51,21/05/2012,1782,0.0732,S54,01/05/2013,1437,0.0782,0.0987,9,Loc3,07/04/2017,2017,d,N,N,N,NA,NA,N,N,Y
D51,21/05/2012,1784,0.0732,S54,01/05/2013,1439,0.0782,0.0987,9,Loc3,09/04/2017,2017,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,1806,0.0688,NA,NA,NA,NA,NA,NA,Loc3,08/05/2017,2017,d,N,N,NA,NA,NA,NA,N,N
D51,21/05/2012,1862,0.0732,NA,NA,NA,NA,NA,NA,Loc3,26/06/2017,2017,d,N,N,NA,NA,NA,NA,N,Y
D51,21/05/2012,1865,0.0732,NA,NA,NA,NA,NA,NA,Loc3,29/06/2017,2017,d,N,N,NA,NA,NA,NA,N,N
D51,21/05/2012,1894,0.0732,NA,NA,NA,NA,NA,NA,Loc3,28/07/2017,2017,d,N,N,NA,NA,NA,NA,N,N
D51,21/05/2012,1896,0.0732,NA,NA,NA,NA,NA,NA,Loc3,30/07/2017,2017,d,N,N,NA,NA,NA,NA,N,N
D53,28/05/2012,1895,0.0688,S49,29/04/2011,2290,0.0883,0.0846,9,Loc3,05/08/2017,2017,d,Y,Y,U,NA,NA,N,N,N
D53,28/05/2012,1897,0.0688,S49,29/04/2011,2292,0.0883,0.0846,9,Loc3,07/08/2017,2017,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2156,0.0688,S49,29/04/2011,2551,0.0883,0.0846,9,Loc3,23/04/2018,2018,d,Y,Y,U,NA,NA,N,N,N
D53,28/05/2012,2158,0.0688,S49,29/04/2011,2553,0.0883,0.0846,9,Loc3,25/04/2018,2018,d,N,N,Y,Y,Y,Y,Y,Y
D51,21/05/2012,2175,0.0732,S54,01/05/2013,1830,0.0782,0.0987,9,Loc3,05/05/2018,2018,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2181,0.0688,S49,29/04/2011,2576,0.0883,0.0846,9,Loc3,18/05/2018,2018,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2183,0.0688,S49,29/04/2011,2578,0.0883,0.0846,9,Loc3,20/05/2018,2018,d,N,N,N,NA,NA,N,N,Y
D51,21/05/2012,2202,0.0732,S54,01/05/2013,1857,0.0782,0.0987,9,Loc3,01/06/2018,2018,d,Y,Y,N,NA,NA,N,N,Y
D53,28/05/2012,2203,0.0688,S49,29/04/2011,2598,0.0883,0.0846,9,Loc3,09/06/2018,2018,d,N,N,N,NA,NA,N,N,Y
D51,21/05/2012,2227,0.0732,S54,01/05/2013,1882,0.0782,0.0987,9,Loc3,26/06/2018,2018,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2239,0.0688,NA,NA,NA,NA,NA,NA,Loc3,15/07/2018,2018,d,N,N,NA,NA,NA,NA,N,Y
D53,28/05/2012,2240,0.0688,S49,29/04/2011,2635,0.0883,0.0846,9,Loc3,16/07/2018,2018,d,Y,Y,U,NA,NA,N,N,Y
D51,21/05/2012,2247,0.0732,NA,NA,NA,NA,NA,NA,Loc3,16/07/2018,2018,d,N,N,NA,NA,NA,NA,N,N
D51,21/05/2012,2248,0.0732,NA,NA,NA,NA,NA,NA,Loc3,17/07/2018,2018,d,Y,Y,NA,NA,NA,NA,N,N
D53,28/05/2012,2274,0.0688,NA,NA,NA,NA,NA,NA,Loc3,19/08/2018,2018,d,N,N,NA,NA,NA,NA,N,Y
D53,28/05/2012,2275,0.0688,S49,29/04/2011,2670,0.0883,0.0846,9,Loc3,20/08/2018,2018,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2499,0.0688,S49,29/04/2011,2894,0.0883,0.0846,9,Loc3,01/04/2019,2019,d,N,N,Y,Y,Y,Y,Y,Y
D53,28/05/2012,2500,0.0688,S49,29/04/2011,2895,0.0883,0.0846,9,Loc3,02/04/2019,2019,d,Y,Y,U,NA,NA,N,N,N
D53,28/05/2012,2518,0.0688,S49,29/04/2011,2913,0.0883,0.0846,9,Loc3,20/04/2019,2019,d,N,N,Y,N,N,N,N,Y
D53,28/05/2012,2566,0.0688,S49,29/04/2011,2961,0.0883,0.0846,9,Loc3,07/06/2019,2019,d,Y,Y,U,NA,NA,N,N,N
D53,28/05/2012,2588,0.0688,S49,29/04/2011,2983,0.0883,0.0846,9,Loc3,29/06/2019,2019,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2590,0.0688,S49,29/04/2011,2985,0.0883,0.0846,9,Loc3,01/07/2019,2019,d,N,N,N,NA,NA,N,N,Y
D53,28/05/2012,2604,0.0688,S49,29/04/2011,2999,0.0883,0.0846,9,Loc3,15/07/2019,2019,d,N,N,Y,N,N,N,N,Y
D53,28/05/2012,2606,0.0688,S49,29/04/2011,3001,0.0883,0.0846,9,Loc3,17/07/2019,2019,d,N,N,N,NA,NA,N,N,Y
D65,30/05/2018,635,0.0927,S60,22/04/2019,308,0.0846,0.1286,10,Loc3,24/02/2020,2020,d,N,N,N,NA,NA,N,N,N
D65,30/05/2018,637,0.0927,S60,22/04/2019,310,0.0846,0.1286,10,Loc3,26/02/2020,2020,d,N,N,N,NA,NA,N,N,N
D65,30/05/2018,670,0.0927,S60,22/04/2019,343,0.0846,0.1286,10,Loc3,30/03/2020,2020,d,N,N,Y,Y,Y,Y,Y,N
D65,30/05/2018,672,0.0927,S60,22/04/2019,345,0.0846,0.1286,10,Loc3,01/04/2020,2020,d,N,N,Y,Y,Y,Y,Y,N
D51,21/05/2012,2914,0.0732,S59,31/08/2017,986,0.0801,0.0787,9,Loc3,13/05/2020,2020,d,Y,Y,U,NA,NA,N,N,N
D65,30/05/2018,717,0.0927,S60,22/04/2019,390,0.0846,0.1286,10,Loc3,16/05/2020,2020,d,N,N,Y,Y,Y,Y,Y,N
D65,30/05/2018,719,0.0927,S60,22/04/2019,392,0.0846,0.1286,10,Loc3,18/05/2020,2020,d,N,N,Y,Y,Y,Y,Y,N
D51,21/05/2012,2928,0.0732,S59,31/08/2017,1000,0.0801,0.0787,9,Loc3,27/05/2020,2020,d,N,N,N,NA,NA,N,N,Y
D51,21/05/2012,2931,0.0732,S59,31/08/2017,1003,0.0801,0.0787,9,Loc3,30/05/2020,2020,d,N,N,N,NA,NA,N,N,Y
